Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-03-18T08:40:23.685+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.block.BlockNode","","","(-30, 87, 421)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-18T08:42:23.343+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Route","[-698587728579310437]","","","CREATE","{}","{
  ""id"": -698587728579310437,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""platform_ids"": [
    1446296206101582516
  ],
  ""custom_destinations"": [
    """"
  ],
  ""route_type"": ""NORMAL"",
  ""is_light_rail_route"": false,
  ""is_route_hidden"": false,
  ""disable_next_station_announcements"": false,
  ""light_rail_route_number"": """",
  ""circular_state"": ""NONE""
}"
"2023-03-18T08:42:23.990+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Route","[-698587728579310437]","","","EDIT","{
  ""platform_ids"": [
    1446296206101582516
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    1446296206101582516,
    8737378644440126274
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2023-03-18T08:42:25.138+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Route","[-698587728579310437]","TEST","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""TEST"",
  ""color"": 10694601
}"
"2023-03-18T08:42:32.651+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Depot","[-747080795393952808]","未命名","","EDIT","{
  ""route_ids"": [
    -8168030795019305597
  ]
}","{
  ""route_ids"": [
    -698587728579310437
  ]
}"
"2023-03-18T08:43:26.618+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-281, 69, 426)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    5739611072418352799,
    8737378644440126274
  ]
}"
"2023-03-18T08:54:34.364+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Siding","[-7586004933421424345]","1","","EDIT","{
  ""dwell_time"": 20,
  ""is_manual"": false,
  ""max_manual_speed"": 0
}","{
  ""dwell_time"": 1100,
  ""is_manual"": true,
  ""max_manual_speed"": 7
}"
"2023-03-18T09:01:05.537+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-256, 72, 401)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    1446296206101582516
  ]
}"
"2023-03-18T09:01:12.104+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-256, 72, 407)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8737378644440126274
  ]
}"
"2023-03-18T09:01:33.185+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Siding","[-7586004933421424345]","1","","EDIT","{
  ""max_trains"": 0,
  ""is_manual"": true
}","{
  ""max_trains"": 4,
  ""is_manual"": false
}"
"2023-03-18T09:02:11.759+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-256, 72, 429)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    1446296206101582516
  ]
}"
"2023-03-18T09:07:56.136+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Siding","[-7586004933421424345]","1","","EDIT","{
  ""max_trains"": 4
}","{
  ""max_trains"": 0
}"
"2023-03-18T09:08:58.806+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(7, 63, 424)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-18T09:09:07.002+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(126, 84, 430)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-18T09:09:17.006+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(201, 68, 438)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-18T09:09:20.706+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(201, 68, 438)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-18T09:09:38.978+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Depot","[-747080795393952808]","未命名","","EDIT","{
  ""x_min"": -125,
  ""z_min"": 411,
  ""x_max"": 2,
  ""z_max"": 426
}","{
  ""x_min"": -134,
  ""z_min"": 409,
  ""x_max"": 181,
  ""z_max"": 429
}"
"2023-03-18T09:09:39.838+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.data.Rail","","","(-84, 63, 418)
(151, 76, 433)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2023-03-18T09:09:58.803+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.data.Siding","[4806689989073888138]","1","","EDIT","{
  ""train_custom_id"": ""sp1900"",
  ""train_type"": ""train_24_2""
}","{
  ""train_custom_id"": ""mtr_custom_train_cr400af"",
  ""train_type"": ""train_23_2""
}"
"2023-03-18T09:10:00.578+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Siding","[4806689989073888138]","1","","EDIT","{
  ""train_type"": ""train_23_2""
}","{
  ""train_type"": ""class_802_gwr""
}"
"2023-03-18T09:10:02.731+08:00","CQN9105","47543c09-d2d0-33d0-918d-0c491b5de8f5","mtr.data.Siding","[4806689989073888138]","1","","EDIT","{
  ""acceleration_constant"": 0.009999999776482582
}","{
  ""acceleration_constant"": 0.05000000074505806
}"
"2023-03-18T09:15:22.024+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.data.Siding","[4806689989073888138]","1","","EDIT","{
  ""acceleration_constant"": 0.05000000074505806
}","{
  ""acceleration_constant"": 0.0010000000474974513
}"
