Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-03-23T21:53:31.280+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Depot","[-598506904928539968]","1","","DELETE","{
  ""id"": -598506904928539968,
  ""transport_mode"": ""TRAIN"",
  ""name"": ""1"",
  ""color"": 10610718,
  ""x_min"": 1611,
  ""z_min"": -2,
  ""x_max"": 1643,
  ""z_max"": 101,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}","{}"
"2023-03-23T21:57:01.428+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Depot","[-1748746937972228300]","未命名","","DELETE","{
  ""id"": -1748746937972228300,
  ""transport_mode"": ""TRAIN"",
  ""name"": ""未命名"",
  ""color"": 16697624,
  ""x_min"": 1842,
  ""z_min"": 459,
  ""x_max"": 2249,
  ""z_max"": 526,
  ""route_ids"": [
    -1885032828516208374
  ],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ],
  ""departures"": []
}","{}"
