Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-03-19T21:57:52.170+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-227, 81, -347)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:57:53.365+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-231, 81, -344)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:57:56.915+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-230, 81, -333)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:57:59.875+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-226, 81, -336)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:02.068+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-225, 81, -325)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:03.617+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-224, 81, -314)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:04.966+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-223, 81, -303)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:05.916+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-222, 81, -293)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:07.116+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-221, 81, -282)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:09.815+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-225, 81, -278)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:11.216+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-226, 80, -278)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:17.017+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-226, 81, -290)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:18.419+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-227, 81, -300)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:19.819+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-228, 81, -311)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:22.919+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-229, 81, -321)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:27.367+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-226, 81, -336)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:32.318+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-223, 81, -303)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:40.319+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-227, 81, -300)
(-232, 81, -355)","CREATE","{}","{
  ""type"": ""IRON"",
  ""one_way"": false
}"
"2023-03-19T21:58:47.816+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-223, 81, -303)
(-228, 81, -355)","CREATE","{}","{
  ""type"": ""IRON"",
  ""one_way"": false
}"
"2023-03-19T21:58:51.671+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-223, 81, -303)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:58:52.868+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-227, 81, -300)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:59:02.822+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-220, 81, -270)
(-228, 81, -355)","CREATE","{}","{
  ""type"": ""IRON"",
  ""one_way"": false
}"
"2023-03-19T21:59:10.869+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-224, 81, -268)
(-232, 81, -355)","CREATE","{}","{
  ""type"": ""IRON"",
  ""one_way"": false
}"
"2023-03-19T21:59:17.967+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-220, 81, -270)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:59:19.519+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-224, 81, -268)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-03-19T21:59:26.120+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockNode","","","(-220, 81, -270)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
