Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-03-11T20:14:32.403+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-172, 68, -236)
(-181, 68, -235)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:14:41.396+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-181, 68, -235)
(-185, 68, -237)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:14:43.994+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-181, 68, -239)
(-185, 68, -237)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:14:45.949+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-172, 68, -238)
(-181, 68, -239)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:15:10.344+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-159, 68, -268)
(-170, 68, -267)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:15:18.995+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-170, 68, -267)
(-176, 68, -269)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:15:20.196+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-170, 68, -271)
(-176, 68, -269)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:15:22.643+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(-159, 68, -270)
(-170, 68, -271)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:15:41.592+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(185, 68, -270)
(202, 68, -268)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:16:20.698+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(253, 68, -236)
(256, 68, -236)","CREATE","{}","{
  ""type"": ""TURN_BACK"",
  ""one_way"": false
}"
"2023-03-11T20:16:29.492+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(161, 68, -229)
(256, 68, -236)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:16:37.008+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(-172, 68, -236)","DELETE","{
  ""type"": ""AIRPLANE""
}","{}"
"2023-03-11T20:16:37.459+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(-172, 68, -238)","DELETE","{
  ""type"": ""AIRPLANE""
}","{}"
"2023-03-11T20:16:39.161+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(-181, 68, -239)","DELETE","{
  ""type"": ""AIRPLANE""
}","{}"
"2023-03-11T20:16:40.450+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(-185, 68, -237)","DELETE","{
  ""type"": ""AIRPLANE""
}","{}"
"2023-03-11T20:16:41.253+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.block.BlockNode","","","(-181, 68, -235)","DELETE","{
  ""type"": ""AIRPLANE""
}","{}"
"2023-03-11T20:16:43.322+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(141, 68, -229)
(256, 68, -236)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-03-11T20:16:57.302+08:00","dkh8675","8a2911d2-9ea4-3ce4-9786-d8680a25fb8e","mtr.data.Rail","","","(185, 68, -268)
(202, 68, -268)","DELETE","{
  ""type"": ""TURN_BACK"",
  ""one_way"": false
}","{}"
"2023-03-11T20:19:12.647+08:00","CQN2022","1c6d7033-5219-3e59-ba1e-34d95c9c908a","mtr.data.Rail","","","(-653, 68, 99)
(-768, 121, 183)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
