Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-02-21T16:20:08.754+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-79, 75, -196)","EDIT","{
  ""sign_length5"": """",
  ""sign_length2"": """",
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length5"": ""AIRPORT"",
  ""sign_length2"": ""LOGO_TEXT"",
  ""sign_length1"": ""AIRPORT_EXPRESS_TRAINS_FLIPPED"",
  ""sign_length0"": ""AIRPORT_FLIPPED""
}"
"2023-02-21T16:41:04.920+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-92, 70, -189)","EDIT","{
  ""sign_length4"": """",
  ""sign_length3"": """",
  ""sign_length0"": """"
}","{
  ""sign_length4"": ""WIFI"",
  ""sign_length3"": ""STATION_FLIPPED"",
  ""sign_length0"": ""TRAINS_OLD""
}"
"2023-02-21T16:41:52.609+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-96, 70, -189)","EDIT","{
  ""sign_length5"": """",
  ""sign_length4"": """",
  ""sign_length3"": """",
  ""sign_length2"": """",
  ""sign_length0"": """"
}","{
  ""sign_length5"": ""EMERGENCY_EXIT"",
  ""sign_length4"": ""ARROW_RIGHT"",
  ""sign_length3"": ""CUSTOMER_SERVICE_CENTRE_FLIPPED"",
  ""sign_length2"": ""ARROW_UP_RIGHT"",
  ""sign_length0"": ""AIRPORT""
}"
"2023-02-21T16:44:39.187+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-96, 70, -189)","EDIT","{
  ""sign_length5"": ""EMERGENCY_EXIT""
}","{
  ""sign_length5"": ""MALE_TOILETS""
}"
"2023-02-21T16:44:56.072+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-92, 70, -189)","EDIT","{
  ""sign_length4"": ""WIFI""
}","{
  ""sign_length4"": ""CUSTOMER_SERVICE_CENTRE""
}"
"2023-02-21T18:02:47.836+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-150, 48, -187)
(-29, 48, -187)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2023-02-21T18:03:03.704+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Rail","","","(-150, 48, -204)
(-29, 48, -204)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2023-02-21T18:03:19.950+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Depot","[-1476628915231175190]","","","CREATE","{}","{
  ""id"": -1476628915231175190,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": -144,
  ""z_min"": -265,
  ""x_max"": 106,
  ""z_max"": -161,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2023-02-21T18:03:21.516+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Depot","[-1476628915231175190]","","","EDIT","{
  ""x_min"": -144,
  ""z_min"": -265,
  ""x_max"": 106,
  ""z_max"": -161
}","{
  ""x_min"": -75,
  ""z_min"": -105,
  ""x_max"": -247,
  ""z_max"": -143
}"
"2023-02-21T18:03:23.258+08:00","CQN2022","a04d1cbf-87a8-43d6-b545-7c42660da7d0","mtr.data.Depot","[-1476628915231175190]","","","EDIT","{
  ""x_min"": -75,
  ""z_min"": -105,
  ""x_max"": -247,
  ""z_max"": -143
}","{
  ""x_min"": -259,
  ""z_min"": -355,
  ""x_max"": 271,
  ""z_max"": -161
}"
